"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
"Year",1950,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"",0.0145468635934787,0.0223967463697015,0.0134340003573973,0.0185195957257838,0.00749358725021496,0.0192752761693253,0.0106963482983323,0.0127286175497519,0.0295713675333194,0.0161503973585799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"",0.017960577605024,0.0275023739565499,0.0167726989609398,0.0230028054487537,0.00944630145348303,0.0240144226423821,0.0133339609098342,0.0157895216394642,0.0355818726878942,0.019626947111916,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"",0.0221752862339278,0.0337716561027857,0.0209410620688745,0.0285711398650921,0.0119078348885906,0.0299185845452442,0.01662192621313,0.0195864153452994,0.042813637997123,0.0238517404253108,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"",0.0273786296490302,0.0414690994817002,0.0261449889354147,0.0354867381687606,0.0150106829476902,0.037273600324772,0.0207204295012485,0.0242960281554512,0.0515136656389282,0.0289854645339129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"",0.0338018295725602,0.0509184800430302,0.0326411313305339,0.0440744320745302,0.0189217274412643,0.0464347378976206,0.0258288936765773,0.0301372300598221,0.0619776264410852,0.0352229020320468,0.0244438762521645,0.0189047206414528,0.0246924301132693,0.0293581814623155,0.0689742201500211,0.046159554923467,0.0548767984246751,0.709288138882291,0.190231741336081,0.134546260199396,0.299117309198379,0.0863457095968392,0.292576174583815,0.096312296368992,0.11667538380787,0.102560851347759,0.0536103243696876,0.0301466472529824,0.0508112377078043,0.112651142662668,0.0843812351854643,0.0912867286110293,0.204525330721849,0.146991779875425,0.226596415546523,0.099689825404823,0.0519691412253778,0.0687227597650756,0.162361196870082,0.100612604767239,0.103946778953855,0.195294090163328,0.0967392486495057,0.0812833026427575,0.137287293570824,0.121356457238705,0.0688183077817262,0.0550054867808499,0.0502845725269555,0.070923364982912,0.100707159744008,0.152583082990481,0.216393913923786,0.0850657463714984,0.108320350834727,0.083668835499403,0.107954134818233,0.0556911690981067,0.291140330971195,0.238017880436557,0.105910501024941,0.161820312716283,0.107935430279638,0.0591451849318992
"",0.0417295274002287,0.0625154917420916,0.0407491271333856,0.0547362443119686,0.0238510647852544,0.0578430031855976,0.0321954185071289,0.0373808498052774,0.074558589950832,0.0427998763205172,0.0303404299006336,0.0237860688948009,0.0307037143558661,0.0357022859803301,0.082150473629605,0.0552912407831486,0.0647246497831141,0.73072941707845,0.209293717998469,0.148151650063668,0.32588159611294,0.0974409415180707,0.315987356724057,0.110909158002159,0.131536461730504,0.118540444437819,0.0635173178322884,0.0366688898066394,0.0596639687911825,0.132920440575739,0.100771877013204,0.106733045371123,0.235991997212559,0.17089633823565,0.265407297430007,0.119011554981759,0.0635118221159392,0.0829492025785466,0.191968960529867,0.122806481090196,0.127815133445343,0.231459945895794,0.12153547669517,0.10181548831129,0.167140249398272,0.145050631323288,0.0834161344963749,0.0666257636225208,0.0593993178338284,0.0844970501930983,0.115477846296996,0.172678256141981,0.243309794433324,0.099766356265054,0.125767016316426,0.0982086787032371,0.125420341958462,0.0672746630500929,0.31995985886468,0.270092566347988,0.121903166831396,0.184662667825315,0.124471701094043,0.0689093429533209
"",0.0515116629468505,0.0767427021709449,0.0508665973503577,0.067968915506193,0.0300630333783063,0.0720449091553845,0.0401283763957159,0.0463616314952865,0.0896768363504695,0.0520014430055757,0.0376591078052805,0.0299276409262655,0.0381781262445283,0.0434169055125539,0.0978416733786834,0.0662284696665678,0.0763417884520214,0.752784482028776,0.230275768099467,0.163142740519403,0.355044660294014,0.109964265013861,0.341295432937389,0.127714395317176,0.148292214691731,0.137005310045734,0.0752538119532195,0.0446017976728098,0.0700610979040998,0.156831202307162,0.120343109530952,0.124795012707103,0.272282267850815,0.198688231991986,0.310857318737371,0.142073713750165,0.0776169311807699,0.100118515389979,0.226964265262042,0.149891278552181,0.1571589952981,0.274318296801875,0.152682809133638,0.127530831896459,0.203484216127657,0.173371744303233,0.101108270328771,0.080699497918506,0.0701682090796634,0.100666280638991,0.132416978780391,0.195420035973584,0.273568352870448,0.117004299904364,0.146018734936,0.115272183825138,0.145714158389711,0.0812660365536501,0.35163631187548,0.306481304736347,0.14031262038789,0.210718638332817,0.143536515537868,0.0802839443269336
"",0.0635777094249647,0.0941870017729646,0.0634874141808963,0.0843848903158688,0.0378899442059742,0.0897162058447317,0.0500105865043979,0.0574927045032428,0.107830610515649,0.0631714569067494,0.0467420163066634,0.0376542357500447,0.0474708822677897,0.0527969386451158,0.116521869639905,0.0793255024730019,0.0900517338966428,0.775397942656934,0.253395375094676,0.179684608961687,0.386830897170374,0.124105512827611,0.368708980765253,0.147051889302576,0.167188751907266,0.15833021374272,0.0891541181282398,0.0542492388032817,0.0822775232955766,0.185022257158051,0.143703085538511,0.145921057315055,0.314089092764619,0.23099922307379,0.364059684123994,0.169587801292341,0.0948495698601089,0.120833211584849,0.268295257044257,0.182930844687916,0.193219122227165,0.325093887052651,0.191793529744546,0.159727696151849,0.247729157271091,0.207225540682295,0.122544251151664,0.0977406464702046,0.0828968951662469,0.119921047289422,0.151848206529566,0.221157180577877,0.307571599335728,0.137208958284603,0.16951314452572,0.135289067914725,0.169297896265831,0.0981617045363181,0.386462825010789,0.3477432381984,0.161508990039242,0.240412468977179,0.165503595164152,0.0935305706307174
