"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
"Year",1950,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
"",45,48,45,61,68,58,49,37,50,34,31,38,37,32,42,33,35,62,55,55,38,45,49,36,40,31,42,29,25,25,40,28,33,30,33,33,26,23,30,25,18,25,18,19,13,8,18,40,18,19,16,9,13,11,12,15,16,9,12,14,12,11,7,10
"",49.0253099008007,48.2342034849882,47.585780625099,47.318333190364,42.9329101511642,51.1007630475972,44.751999877193,43.8138288406534,42.2728042400378,45.4561425830726,51,50,31,44,28,38,39,47,46,25,21,35,30,33,35,26,18,34,18,25,27,32,24,27,26,14,19,16,17,26,21,22,23,10,20,12,9,11,13,17,14,7,12,11,12,7,8,10,15,7,15,11,9,8
"",43.7921494693723,44.7765802984931,43.8544737641149,44.576380110088,40.9574446202118,48.9234379337091,43.0226213577579,42.3411211127439,41.5229775066703,44.4286106094239,56,57,47,48,48,54,43,32,49,39,35,35,45,29,25,30,36,35,37,29,26,31,22,28,25,18,16,16,19,20,16,16,13,16,20,9,12,11,12,9,17,22,14,11,14,12,10,10,12,8,13,11,8,7
"",39.1463895159699,41.5668544257119,40.4287066670068,41.9912933232238,39.0630842101937,46.8278253267349,41.3597462298364,40.920989085216,40.7839212195975,43.4182307307238,46,61,51,62,60,37,47,42,44,32,36,46,36,41,40,36,44,48,26,32,30,35,28,35,23,33,23,18,27,20,21,18,18,23,13,15,13,11,13,18,13,9,14,22,13,13,12,15,9,10,8,8,13,11
"",35.0680537264692,38.5873228856863,37.3054763341449,39.5505196689009,37.2287685942455,44.7906843146315,39.7602150431194,39.5573022028471,40.0506097689339,42.4131566424965,50,60,61,53,50,67,51,58,48,57,35,46,39,46,50,38,30,44,38,24,35,24,35,24,23,26,27,27,18,24,18,22,23,16,15,13,16,11,11,17,26,13,17,10,10,10,13,18,8,7,16,8,17,14
"",31.5439607418986,35.821566969925,34.4864096950289,37.2412690349305,35.4288905757419,42.7832088017671,38.2207819172897,38.2559156600942,39.3160210805266,41.3971042453847,39.1528589494498,36.40265807798,33.4643119034118,33.1424272056031,37.195303567475,36.1161490390161,33.2245547454054,31.9731085466057,29.067714810641,40.1564760534914,41.8271853546829,29.6332434498294,30.9657403923793,33.0911258738353,30.2966213573688,28.6602968504089,39.5420971584987,32.8423969425003,30.142426990537,34.1716452308597,21.3014282737686,22.0569585327232,22.9410129190065,23.8928935431833,21.9052551400513,23.7733048489465,18.8879692764292,16.2562716296431,14.2882718705822,15.9126840696901,13.9876009975682,17.0650010834361,14.1629237622209,13.4484212929457,13.8365699449052,11.9076245838471,12.9257939038484,14.251288441571,10.8311218051845,11.0218810901597,10.7630012376169,13.8326066787696,6.99881963943197,10.6337230983178,11.3831226692371,11.8101323187781,9.05067002955014,8.05603160426296,9.30738908924656,11.0996164909713,10.4517774830602,8.71334128195548,9.38124103085971,11.0452074188526
"",28.5623588082269,33.2543516572452,31.9750359913517,35.0509224610135,33.6354361810805,40.7733433882948,36.7381661846232,37.0242273807244,38.5713951517237,40.3501668168639,37.6759079191776,36.2603627050501,33.0495262999008,33.1696599040098,37.0174740126913,35.2159718324387,32.8803106015209,32.0668000861516,28.7908440849262,38.4859504828613,40.1386045118907,29.8857089764126,31.2971817617063,33.2826672565429,30.0500574972503,28.8364054070358,37.8004878079373,32.5972666291449,29.5336705833933,33.8634161358168,22.2786848297257,22.7147553351088,22.8287140126792,23.9843979260362,21.6618500631848,23.2097235009727,19.2417207503939,16.4778949420251,14.6628594047494,16.0963781181216,14.4220317806565,17.1203540420942,14.5323980328946,13.9780373322087,14.0434765036608,12.4177419415104,13.1924810939493,14.3468074951816,11.2581318199476,11.3478382304268,11.2505557827917,13.9871939854078,7.60249327184258,10.8603294263369,11.5798542997835,11.8268641225382,9.47245161614101,8.56800506301267,9.58266496074731,11.2935577807779,10.2935963237461,8.78826975796757,9.2937307428906,10.9695392437327
"",26.1119603299205,30.8715343965289,29.775405700678,32.967350851386,31.8200802477165,38.7280925561772,35.309096209741,35.8708306246437,37.8065051381579,39.249713097779,36.2604680595186,36.1217072385638,32.6455070711334,33.2009590434529,36.8512326079166,34.3647911691879,32.556286360065,32.1708285038567,28.5332304792119,36.9144257018434,38.540963739235,30.1444451721278,31.6393455399056,33.4865594020081,29.8164744906938,29.0187004594814,36.1592432288457,32.3623638999751,28.9523262617545,33.5625089357886,23.2998122633996,23.3947882052676,22.7259827133287,24.0830060845062,21.4357686562089,22.676433949551,19.6066974126242,16.7110428184198,15.0523190375015,16.2866974444913,14.8730560683622,17.1812824344661,14.9136102642953,14.5270507816213,14.2566658533952,12.9520296827904,13.4683985502688,14.4480731120372,11.7042663926301,11.6879091152945,11.7609207662879,14.1480314460007,8.25798613476711,11.0954146531296,11.7849968245005,11.8493317891152,9.91520082320624,9.11365022189371,9.86818665793814,11.4953935678473,10.1451580565313,8.8674736970616,9.21110992785118,10.8988758770847
"",24.1612813891176,28.6898964930308,27.8878587240842,31.0155107390926,30.0019641269576,36.6701317315855,33.9441091846359,34.7997696259183,37.0146759913371,38.0933373063157,34.9147359223132,35.9927872141989,32.2630328674215,33.2444376443178,36.7177745026939,33.6114107207686,32.2848018585158,32.3055278761968,28.3272359750798,35.4909316249276,37.0717020583263,30.417926447212,32.0070974875081,33.7257217507195,29.6173092790953,29.2175948275105,34.6562374673487,32.1541169915253,28.4266320028068,33.2777425161058,24.3646742623845,24.1033538299047,22.6506230246531,24.202400364878,21.2553442913289,22.2047055171786,19.9927525479996,16.9735039981838,15.467827403412,16.4930012903279,15.3478821782887,17.2587007264207,15.3113436510563,15.0930183348764,14.4828559536233,13.5166625918625,13.7615893308668,14.5655260541717,12.1753191240597,12.0521425069861,12.2967448604221,14.3245019907758,8.96915868603369,11.3468621729008,12.0091736315438,11.8890358522551,10.3828284202281,9.69774371645575,10.1687834148146,11.7146865378983,10.0205107735953,8.95842358416657,9.14130744674013,10.8420207086288
