"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
"Year",1950,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"",0.0352555644529102,0.0258433725211268,0.0251667967288097,0.00709175057486677,0.00373731459806276,0.00489523248518066,0.00576263900949915,0.00228446231550575,0.00655378446954562,0.0029544432119455,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"",0.0431819074735254,0.032263950281895,0.0319865902984501,0.00930315420716294,0.00505932196097106,0.00651770326603558,0.00774404771244758,0.0031093373252667,0.00862475759631103,0.00397006864850761,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"",0.0528897033195368,0.0402793396964446,0.0406541137262864,0.0122041071797378,0.00684895739489105,0.00867791064727531,0.0104067191419876,0.00423205563620697,0.0113501275142457,0.00533482257658992,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"",0.0647775957783642,0.0502846713252981,0.0516689626358617,0.0160095299446881,0.0092716043443142,0.0115540308860929,0.0139848238801027,0.00576015065164461,0.014936594776024,0.00716870299574907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"",0.0793313544637631,0.0627716938061647,0.0656644405884055,0.0210011944115064,0.0125510900619882,0.0153832066918358,0.0187929188453202,0.00783996166953378,0.0196560310346627,0.00963292445716905,0.0140480885513695,0.0262223425565164,0.0258656270813415,0.0335462505666679,0.0296104155755379,0.0537791751577206,0.0478377930872257,0.287479201402896,0.115059917331572,0.244723910846956,0.0835673031617973,0.121960208288105,0.0875742146014164,0.151455752105515,0.185150827964923,0.141518943560906,0.179531732573071,0.120477945114384,0.291914471000394,0.0709956964138107,0.0862825448661404,0.331222896058598,0.113200877066888,0.155275034436304,0.163264720906362,0.112217542173545,0.0861163263530455,0.0668828761105845,0.0692300192404269,0.0817305621949334,0.0684066034233025,0.0996152803166328,0.0706991243958132,0.0904179303098149,0.0586757455222708,0.133879561112478,0.128225600538631,0.0579985603005172,0.0554324630710747,0.0636526923111965,0.119452288867457,0.194816708096134,0.0827904874873956,0.110261940637435,0.130422345411306,0.089041640724281,0.110292772866086,0.108983661385898,0.0767843220634205,0.0528809405126738,0.0305563056427606,0.0474524511355253,0.0617609620459541,0.0558808081777071
"",0.0971413939318051,0.0783513745878244,0.0834421505767808,0.0275483841358276,0.0169902867814541,0.0204809869885147,0.0252534280356594,0.0106706173681439,0.0258659084914309,0.0129440449615109,0.0189695537642754,0.0341581110532738,0.0341684158398589,0.0427732142879014,0.0383233672861089,0.0672209378206778,0.0593247718597724,0.325401849343393,0.138893879128373,0.27557958311182,0.0989954855611247,0.144818291641317,0.104979228716241,0.176654068219996,0.214673002500792,0.171081808761573,0.215065379106202,0.146307232615422,0.335947121585368,0.0891571960847881,0.106021189911919,0.381701607537628,0.138748915171238,0.196682365395795,0.203702397987756,0.142589818072606,0.110655707164358,0.088104539913952,0.0936290644245415,0.11109631294558,0.0928497079503948,0.135686157944438,0.0974239008238521,0.123125669031391,0.0812160715462173,0.178032751902153,0.160497142436843,0.0749599971683262,0.0724303330985338,0.0819659358676284,0.148786090368619,0.234969625620015,0.105958425004329,0.13739569455517,0.161689112895813,0.1128248479775,0.13665051084499,0.135408538004772,0.0980539793834168,0.0693063585619998,0.0387745155106195,0.0603620648533998,0.076190904697273,0.0682575994731539
"",0.118922870461725,0.0977810945545345,0.106014657753353,0.036134826590265,0.0229989249013101,0.0272671083864064,0.03393341124615,0.0145230380579902,0.0340360323378144,0.0173929068662948,0.0256150415149957,0.0444951427611787,0.0451360057166541,0.0545374943964348,0.0495996661825999,0.0840209546263972,0.0735718208455787,0.368329366761288,0.167665825880406,0.310347402791035,0.11727918734037,0.171961351701036,0.125845293010257,0.206053570816098,0.248910805957989,0.206811008701597,0.25761736265164,0.177674636066432,0.386640303554364,0.111962098487924,0.130271841608656,0.439888840564205,0.170063613094646,0.249119593336932,0.254152462442152,0.181182788946778,0.142183864538501,0.116057296424477,0.126624402033212,0.151009260524352,0.126024116759819,0.184812545320965,0.134247833129089,0.167660295540325,0.112413192721672,0.236737547039707,0.200897997594762,0.0968799585867867,0.0946387892940706,0.105545879802087,0.185323571916107,0.283404641738757,0.135606085177758,0.171200675078118,0.200451223631433,0.142956573971932,0.169307974368423,0.168241339600872,0.125212402275616,0.0908321782329612,0.0492025620880601,0.0767826342332429,0.0939941882084481,0.083377594052043
"",0.145538152506123,0.121996921420979,0.134657492561989,0.0473937131311538,0.0311310983762254,0.0362996311693163,0.045593667314114,0.0197657395897368,0.0447834404840639,0.0233700080310643,0.03458808754961,0.057958811226095,0.0596224209799214,0.0695349884290021,0.0641919323776893,0.105013867341375,0.0912474868887651,0.41692819464093,0.202401478265861,0.349578211245121,0.138966804935278,0.204195040475506,0.150865965756837,0.240378508911049,0.288639681304541,0.249966094973151,0.308532492477816,0.215769252004379,0.44505037501444,0.140589832240756,0.160055341092304,0.507002597990705,0.208448925886791,0.315486433577053,0.317083964476749,0.230222377564597,0.182678719839152,0.152867843961489,0.171234889160451,0.205243687739336,0.171039036622391,0.251698921912004,0.184976371317088,0.22828117882029,0.155584137346756,0.314755377415035,0.251498324438577,0.125202240967557,0.123649594398446,0.135900303492482,0.230834400397929,0.341848220827822,0.173534396826842,0.213298924983314,0.248504310965016,0.181118809133968,0.209773142502643,0.209038324666046,0.159880285624166,0.119037098868945,0.0624331630316827,0.0976653709600955,0.115965099577849,0.101854442018108
