"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
"Year",1950,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
"",2737,2086,1741,1689,1505,1326,1107,1013,922,730,623,608,671,482,432,387,340,312,316,280,239,186,212,182,116,98,100,88,68,84,72,56,57,47,42,65,48,46,41,48,56,50,45,27,22,15,26,30,12,14,14,17,18,8,14,14,11,8,11,7,6,4,7,9
"",213.067843643495,226.62634272224,179.300250617531,162.883773095391,170.532865453261,121.51111023313,135.935429599721,94.7136073561865,107.363702197171,75.5151758793767,125,160,168,86,71,80,92,91,90,51,65,42,37,43,35,30,17,17,17,15,18,14,23,8,15,9,12,15,11,7,14,6,7,4,5,11,10,8,7,8,7,3,4,5,3,2,11,8,6,6,5,5,2,3
"",140.133147253986,146.901972182059,124.297238285511,110.555959672108,116.210914586048,87.8151212879212,101.907834973099,69.2742160428757,78.6472960441424,56.4021911739574,43,43,41,39,24,23,34,22,31,23,24,16,15,20,15,16,10,12,13,10,7,8,8,5,8,9,7,7,6,5,3,4,4,3,4,0,6,3,1,1,2,2,5,1,1,3,3,4,4,1,1,1,0,1
"",92.5630975430055,95.5605315863957,86.4455606720454,75.2584397897586,79.4332076992928,63.5989538853823,76.5674957426249,50.7705685812755,57.7221657281912,42.2139395383042,18,25,22,26,27,22,13,12,13,15,15,10,15,16,8,7,10,5,8,7,8,3,6,4,5,3,5,5,7,3,3,1,2,4,4,2,3,4,1,2,2,2,3,0,4,2,3,2,3,4,4,2,2,0
"",61.846553155812,62.7467211508292,60.6451600493884,51.6329357331596,54.7377604319548,46.3292775293301,57.8797148497108,37.4161636729365,42.5869250870329,31.7748107051234,10,26,8,9,15,7,18,10,15,8,17,11,11,7,5,5,6,3,4,2,4,2,4,0,3,3,3,2,5,2,0,3,0,2,0,2,1,1,0,0,3,2,2,1,1,0,1,1,1,1,1,4,2,1
"",42.1788230284995,41.8928228740131,43.2184033216968,35.9263436311942,38.2761483879658,34.1089920968662,44.2464411345445,27.8555224017768,31.7230339679282,24.1684244861317,6.79667504079188,6.9699235330788,12.2496486675819,6.92888666088124,4.60904709149686,5.36615449796929,4.81201346557474,6.14099589972446,9.4567105950843,7.74633067558987,6.78755942172093,7.71403366640102,5.48702840247565,4.3107552516832,3.26714172691875,2.95298655622547,2.93308754524831,3.42251768894322,2.29167002043271,1.96092285102489,3.23840108080689,1.93348137964388,2.04556399098858,1.93214939600292,1.44920864797839,1.92805766576818,2.28177114128917,3.13681066351624,1.26758977574576,1.64153137478347,1.60442684313867,1.18528101174896,1.34553647052432,1.38406160231555,1.15099369048607,0.817727760387631,1.21721591319612,1.21357395060387,1.75041073696997,0.540972476343817,0.495542634087621,0.640233215209092,0.453770584654757,0.723338226818267,1.16038885471471,0.675543901222813,0.7644507047496,0.491628456056974,0.989606642657162,0.370985666568885,0.383582740133996,0.631203730475229,0.715598820558705,0.308277278629276
"",29.6646643044998,28.6763269335961,31.5414050113865,25.5347742048045,27.3636973742111,25.5226954752103,34.4139774349506,21.0627115149318,23.9804902689877,18.681038427318,6.45732678788369,6.82979077704011,11.1626995954497,6.71170184729573,4.54513421819924,5.25156327442211,4.83625603068124,6.20244318014063,9.38003536033445,7.47223043093214,6.7151326656085,7.67300951707125,5.61512340215252,4.51414336964585,3.42965033607861,3.14112843759335,3.03912035277726,3.51319703208758,2.45148711135895,2.14706924813483,3.38240320214603,2.04785711294712,2.2088892610423,2.08986733865673,1.61212813169465,2.02646123302768,2.36018507755636,3.26957878564226,1.41167491766821,1.77665570514224,1.74700673419029,1.28281479220645,1.49152713890629,1.48797363121627,1.2513411579786,0.904899819741224,1.2867797297349,1.32016132493591,1.81971028497439,0.608716600903888,0.546336087081857,0.708552452524943,0.501970442394049,0.747302588426526,1.18435848163679,0.736872382842523,0.781844230462306,0.525612896130651,1.03560237817855,0.405567834230478,0.415303135448532,0.654619619576735,0.759239706539387,0.339546016251774
"",21.7563540278885,20.3060493908178,23.78435235499,18.6845166564812,20.1637447147019,19.5310363656364,27.4184948564957,16.2732173477859,18.5008820158556,14.7664967844847,6.1358758996885,6.69357708188978,10.1772683037067,6.50022174266805,4.48256667821489,5.14019055125705,4.86083123485428,6.26437988095486,9.3048540616145,7.20972433536356,6.6442352635794,7.63260813845393,5.74664019205473,4.72775295850226,3.60064336342323,3.34092927617865,3.14939848607415,3.60669987127993,2.62199316420756,2.35065902441433,3.53287021919942,2.1690132610385,2.38525542931895,2.26017213453084,1.79317581925086,2.13004765504667,2.44140573118008,3.40795279951158,1.57198356386959,1.92283347905558,1.90209834147864,1.38837546991566,1.65307570113214,1.59968361434764,1.36037591830354,1.0013616808038,1.36040928595391,1.43609258208164,1.89181153064361,0.684860684963381,0.602334648864884,0.784083471696405,0.555267274190032,0.772067084831367,1.20889304765246,0.80376641425076,0.799730001794573,0.561921112668683,1.0837091270412,0.443368191202901,0.449664418614324,0.67892810713367,0.805540152608092,0.373988532802268
"",16.7407593040756,14.9589423926668,18.6252202115078,14.1415902706017,15.3901483651775,15.3471555733799,22.4706365904962,12.8960395167877,14.618093948125,11.9820621335617,5.83310272119005,6.56329840088092,9.29229858901075,6.29223526335926,4.42221266499632,5.0334296401504,4.88616716733644,6.32655378546724,9.23286459324946,6.96186441259029,6.57632451517299,7.59362488313698,5.88257238991709,4.95346668209355,3.78144645829777,3.55237039019114,3.26497538262556,3.70399949415004,2.80286031122738,2.57278421358349,3.69022651826043,2.29738421684133,2.57570472579634,2.44339766017047,1.99390806241013,2.23944410798255,2.52577297063818,3.5521398118558,1.74996131728341,2.0808066366468,2.07042410777394,1.50262619099486,1.83115021472237,1.71976864153087,1.47870551926888,1.10809607286226,1.43854340790827,1.56214529295858,1.96695319969962,0.770236408256058,0.664068682065248,0.867396005768169,0.61414439779324,0.797671637359831,1.23415112261161,0.876726120587782,0.818323348242615,0.600653955948208,1.1339650973946,0.484673225118223,0.486927989433141,0.704214656627391,0.854658000749662,0.41193221775599
