"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
"Year",1950,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
"",911,743,636,632,607,520,499,451,380,339,295,280,324,320,276,242,240,227,219,204,181,173,159,140,136,92,78,86,85,89,85,97,85,62,75,54,66,84,61,60,72,70,67,82,79,75,59,74,69,61,56,56,51,64,51,46,54,39,43,46,48,45,51,32
"",93.6214568829831,120.525051258005,88.0302326428407,86.2448964561993,79.1784384830911,58.9054780281559,60.2058775996778,60.6589008677207,60.1978797715435,53.086771217263,86,84,66,71,68,51,52,52,36,34,38,39,34,40,23,23,22,17,17,27,24,23,22,14,14,17,20,10,15,15,23,11,12,13,17,11,11,13,9,14,8,13,11,9,6,10,10,11,7,12,10,9,10,4
"",71.3982342848729,88.0834939605138,66.8626114621877,67.3159819113859,61.3612037459026,46.5088968367861,49.3449382172762,48.0346047732085,48.3482516635121,42.2773873857485,41,43,37,34,39,28,35,21,26,17,27,22,28,16,25,12,14,14,7,13,9,8,14,9,11,18,10,8,7,9,8,11,4,2,7,6,6,10,10,8,8,10,5,5,3,3,5,3,9,2,5,3,12,6
"",54.569897522347,64.5309936712957,50.8741955263353,52.6177063533474,47.6129132666491,36.7680965976867,40.4873099846335,38.0939661120776,38.8773162182146,33.7171325627931,17,31,22,25,21,32,25,10,22,21,22,18,21,10,9,15,11,11,8,17,23,10,8,7,10,9,6,6,6,8,2,6,10,4,3,5,6,7,5,3,5,5,4,5,5,7,3,5,3,1,1,6,5,2
"",41.9617139155313,47.5913033161899,38.8970416992022,41.2947122270149,37.0736270237649,29.1711652497049,33.3217473009588,30.3355128773539,31.3659174949859,26.9978223765106,13,22,24,7,19,16,19,16,18,7,16,12,10,12,8,6,12,8,4,9,9,7,8,9,7,8,5,7,3,4,7,7,1,6,8,6,4,6,2,2,6,4,3,2,2,1,6,3,2,1,1,3,2,1
"",32.6305476593359,35.5276770244372,30.007046316997,32.6519672553951,29.0540995123019,23.2982318563887,27.5833422094173,24.3441114399432,25.4641637627909,21.7796852330598,10.032656185307,10.2609383521921,15.4819109464432,14.7967409325898,9.60950929754281,11.4965649311168,11.4905959055427,7.95432363936351,9.96707886542444,5.79120576878291,6.74062911990242,7.57353443568626,7.26358480354516,5.09370271277411,8.84345525198138,5.86637703012732,4.90745736101675,7.5375750828476,5.66764255862576,7.53296001651964,6.22334546272717,9.32930547326278,5.93071673371754,4.11616920420175,4.50595123971446,4.51288070456868,4.1671738630997,4.27345666971172,2.8569871454023,3.46940720988173,5.34541314277015,2.84864770688528,3.07854293669188,4.01407437443638,3.46854437621554,3.11551485952817,2.56003638795285,2.60418748717611,2.76728965404428,3.48341219225304,2.40185401078314,2.94282823357198,3.56835653687828,1.36729053821176,2.05041971815734,2.94785952253167,2.66273036614709,2.9944907231966,3.21936503397423,2.1832603670314,2.0828812801005,2.17082871620319,2.8403680463592,2.45103218707338
"",25.8184773826906,27.0207721587013,23.4713173739201,26.1204922508715,22.9984761774035,18.8014985907273,23.0417572171547,19.7724009010329,20.8757868921246,17.7764083448592,9.52487604254022,9.76152957241466,14.2233381375652,13.4308160966019,9.70476049880633,11.1229684340498,10.8355141895913,7.8505263998127,9.78473670544039,5.85231294478301,6.93738923925492,7.51564243676526,7.08652955575357,5.13731891206095,8.49948180995681,5.84693647729585,4.99310099787419,7.2640098489698,5.80957777114946,7.32202753831388,6.39507367766009,9.00885724294914,6.08352177154655,4.33744600395386,4.73485860722589,4.63477435500095,4.35724415559385,4.43317307728084,3.10924493780341,3.58841706387878,5.40390329252024,3.06819885983939,3.23380097802249,4.1636522033483,3.54273876336455,3.29154168803296,2.73779376097636,2.76113020192714,2.85439262484583,3.47966957672825,2.62133633275023,3.0854429476805,3.6919691655519,1.52372538519607,2.18702185809786,3.01885381510166,2.73204839595199,2.99890705426203,3.27723452758817,2.28696812255356,2.17315397643691,2.29306884748861,2.91378025272125,2.42652273843011
"",20.9299613611417,21.088401035874,18.7171233255793,21.2399404493692,18.4623456400145,15.3955591571078,19.4979846110578,16.3335658865183,17.3519725996822,14.7497759874866,9.04446083856856,9.28863328323443,13.0748947784843,12.1977892894984,9.79794715506075,10.7623240736253,10.219731862636,7.74820952878252,9.60383437604639,5.9145830563011,7.13789513701773,7.45900213917825,6.91534025931879,5.18165772390799,8.17059401993544,5.82787760083599,5.08103739533751,7.00223485957322,5.95478537659399,7.11953838048779,6.57080644716152,8.70142415320718,6.23906527170755,4.57038181396445,4.97456437517719,4.76029565484622,4.55602948857451,4.59858361453084,3.38269548428902,3.71160115582017,5.46359756873676,3.30402590105583,3.39688409339498,4.31864674491939,3.61849823890028,3.47703660965023,2.92745912470515,2.92725506829724,2.94463148881623,3.4765052621504,2.86021143464863,3.23511487636998,3.81983665440727,1.69792263770454,2.33289039107675,3.09221305296056,2.80366941337003,3.00370385228497,3.33681530186549,2.39546422780245,2.2674233892606,2.42230868256202,2.98909788620694,2.40287390445839
"",17.459819894342,16.9659130547603,15.2764658752906,17.6154403809103,15.0802427744928,12.8329740571486,16.7577632809542,13.7667935235254,14.6602482356767,12.4784055987783,8.59294096478111,8.84484406565918,12.0401764671552,11.0959540918377,9.88289137499049,10.4157037430473,9.64436756175845,7.64759733918708,9.42072994232395,5.97909252936342,7.3379733476437,7.40519231517079,6.75278947634702,5.22743882183837,7.85929222513045,5.80982855945678,5.17297400038177,6.75521472322119,6.10274776064061,6.929985487533,6.74908498190376,8.41023744508784,6.39486785333786,4.81506656033391,5.22374484710799,4.89025892144013,4.76402925281608,4.7692992312441,3.67656781430958,3.83930233424409,5.52566891037929,3.55584137357079,3.56817576293689,4.4789163092673,3.69580996765617,3.67144401009851,3.12883766350516,3.10247937834363,3.03895642525737,3.47506504994985,3.11861725092031,3.39251348025368,3.95204715539925,1.89156394791153,2.48903022861712,3.16938523411319,2.8787164156471,3.00963280915589,3.39954213476182,2.50866734424652,2.36604973246649,2.5592081940244,3.06638726342143,2.38127897812437
