"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
"Year",1950,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
"",1822,818,660,489,472,398,377,359,354,270,236,227,269,211,163,157,136,109,111,140,140,101,139,125,105,90,89,75,44,38,44,24,16,24,20,27,29,34,30,37,30,26,56,45,23,19,22,30,19,25,23,25,8,22,17,14,20,2,9,13,6,0,4,2
"",116.250733636303,90.6424887443802,62.4689144743007,42.5946553382876,48.8558775591535,30.44802309667,38.7671348576499,24.6953058494366,25.0468456700035,16.6361238791827,35,37,37,32,24,26,22,11,13,17,8,6,9,5,12,8,4,6,7,6,6,6,7,6,5,2,9,7,4,2,6,4,0,2,2,3,1,3,2,3,1,4,2,3,4,4,0,2,2,4,0,0,2,1
"",85.5891234508301,67.8648577844434,48.9162372810788,33.7358328300663,39.7284096946884,25.8722771652332,31.1833048553075,21.2530909122795,21.1659153149872,14.8354845302798,17,14,12,8,8,12,9,4,6,4,7,8,5,8,5,5,5,6,6,10,3,4,4,3,5,5,2,3,3,2,1,1,2,2,0,3,0,3,2,0,1,0,1,1,1,1,3,2,1,2,0,3,3,0
"",63.2037068301947,50.9450898891804,38.3704286154064,26.7686999268266,32.3500337713327,22.0008125334063,25.1182167424252,18.3047772790623,17.9013605637162,13.2348179530763,6,12,9,10,10,6,7,2,5,5,4,3,2,6,3,4,3,4,2,4,3,1,5,3,3,1,2,0,3,3,1,4,4,1,0,1,1,1,1,2,1,1,5,2,3,2,0,1,1,0,0,0,0,1
"",47.0572601213671,38.5216588613549,30.2440630533998,21.3498774872457,26.4427004778019,18.7490362594406,20.3123964750913,15.8002560862759,15.1765616132356,11.8199629083197,11,7,6,6,5,5,4,4,8,4,2,5,1,7,1,6,5,6,4,1,1,3,7,2,1,0,1,3,1,1,1,3,1,0,2,1,0,1,1,1,0,0,1,1,0,3,1,2,1,2,0,1,0,0
"",35.5661819419216,29.5186850603976,24.0542766720768,17.1921806396343,21.7697195516036,16.0435460390715,16.5474387083351,13.6959403961387,12.9250831184034,10.5789848181253,5.35869878519836,4.84498948114343,6.40564874565909,4.3298245836869,4.08296777606377,1.9848502349702,4.23525971495959,2.6201162931239,2.68520126522906,2.88643742273248,3.21981918910215,1.85240183269865,3.02333331459264,1.38754392459873,1.78931689861554,1.70223869812697,1.28340099022426,2.35334383706213,2.43248792266335,2.17686215588226,0.531779504694434,0.963830396739684,0.724599214770308,0.395881449866569,0.505031520975436,0.550586273628509,0.597587765849261,0.679221496866763,0.264334194629078,0.2967101998242,0.630891773101571,0.384394335443498,0.403420064029694,0.443623744012587,0.345787142251774,0.272395704776389,0.246023031077588,0.242806384975314,0.189509280182707,0.121890943297838,0.448087173983271,0.053886776091077,0.331801329356657,0.478149236519736,0.39041483761925,0.431532689268848,0.277747768554483,0.26859922638421,0.245726427314926,0.206987446545707,0.109204434196334,0.167063991386511,0.504543413370662,0.155806704515138
"",27.5085344674509,23.0891969695907,19.4011403435474,14.0530297291529,18.1256325302651,13.8181620051922,13.6366563298467,11.9517771525093,11.0871850082446,9.50096785584135,5.38480652743754,4.87107061787192,6.15570920183651,4.43231412773051,3.99511314431834,2.15840721565533,4.23671093488167,2.71605474117661,2.74220653463848,2.95376978919785,3.37906795593161,1.94641847030595,3.12190201261264,1.52895324036836,1.91867992153109,1.85054210880315,1.39744365899747,2.38690349057344,2.49070672262119,2.27730921250919,0.609416066251817,1.03640929590153,0.802192273522063,0.463370370249461,0.572773964097992,0.618464084145323,0.650974069636964,0.725894122346785,0.305829844115933,0.3383628261813,0.689734932735498,0.427988898229348,0.4551501596771,0.485002508340513,0.384786058438849,0.297337789457945,0.279724108045281,0.272186248694049,0.21707709652968,0.143557591953473,0.485744340065613,0.0649637925023853,0.357299959223721,0.5211972615952,0.424679864556123,0.471222903373179,0.306323358542987,0.305223597729333,0.276984111730746,0.233186341771133,0.130121243297521,0.185202850627446,0.552706275183819,0.175917241534117
"",21.9689044552351,18.5841842774271,15.9591458313088,11.7319725603782,15.3343970049963,12.0129343559161,11.4225316076672,10.5306810419688,9.6090613528139,8.57550859582797,5.41169535424622,4.89744825816795,5.9176766837056,4.5373116609002,3.91080135383396,2.34703845198417,4.23891042158402,2.81565514404465,2.80109645219156,3.02319560896934,3.54644117839429,2.04575970058767,3.22479830713866,1.68490384498051,2.05758224007091,2.01185893060444,1.52196853721724,2.42196250087653,2.55112110379828,2.38281052992346,0.698401699142589,1.11459870465463,0.888208116583935,0.54237002257611,0.649687819108498,0.694760820528345,0.709295530440016,0.77594902343285,0.353859066596277,0.385900252455554,0.754113810018373,0.476589728844155,0.513523469617672,0.530333343758664,0.428223016793084,0.324587025741339,0.318062834020312,0.305143140735939,0.248663817899073,0.169076571513687,0.526576054346329,0.0783197677194633,0.384822037934304,0.568125069186771,0.461968694239062,0.514574644508973,0.337878781526205,0.346845784820731,0.312224313578445,0.26270990815726,0.1550390640023,0.205321181860763,0.605465020464561,0.198633148325241
"",18.2114073429097,15.4682509844498,13.4430356966398,10.0444306395764,13.2263524206487,10.5689948726303,9.75755832758255,9.38907355642084,8.43519211267778,7.78828930809424,5.44069358498213,4.92444046610185,5.69498637778112,4.64505031537746,3.83309081311026,2.55181342563394,4.24335657192181,2.91937728718322,2.86333351725278,3.09587146617212,3.72289921986084,2.15194486361408,3.33457809432738,1.85720484987369,2.20715552849593,2.18754979292215,1.65876233971067,2.4606611998168,2.61548704494338,2.49453640812522,0.800433490956865,1.19916705108199,0.983838698008136,0.634858239187288,0.737231355401511,0.780648016199894,0.773400508968399,0.830030403594141,0.409502348219014,0.440250812932357,0.824662138362918,0.53092506361599,0.579418219201052,0.580213979086433,0.476700699914793,0.354412185360605,0.361731717269517,0.342167614355486,0.284877793198198,0.199135539783471,0.570873007844042,0.0944291750513328,0.414675920308254,0.619292151335499,0.502587109434719,0.561951885365272,0.372821373232961,0.394157962095778,0.351970543981633,0.296001779299919,0.184708212558971,0.227659604588654,0.66325423225972,0.224316349652901
