"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
"Year",1950,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
"",3493,1937,1584,1322,1219,1121,964,799,837,620,600,575,662,520,429,462,454,351,400,393,388,428,435,422,404,351,277,291,113,107,91,77,55,64,68,60,53,73,50,46,47,65,52,49,37,38,37,37,37,75,34,35,37,35,31,26,29,28,18,17,27,18,16,8
"",306.569628960766,280.6899149075,168.4372128572,147.225052695086,136.27825659622,121.962664870785,115.482986794918,89.728010398596,85.7271039898687,60.4888942565262,117,114,132,72,66,62,65,53,46,49,52,38,29,41,29,24,21,24,26,31,18,14,18,17,10,8,19,5,12,16,11,20,19,11,9,9,8,9,11,15,14,8,12,11,9,10,13,12,10,5,6,10,8,7
"",224.684534645247,200.573115305252,126.435782666085,110.653723983091,99.6332020461134,91.1197176218106,87.604611286722,67.9601347344378,66.2259389210551,46.620767923654,43,36,45,25,24,25,16,16,26,16,19,24,32,26,16,13,17,13,11,13,11,9,7,5,4,5,4,5,7,4,5,7,2,3,3,2,4,4,6,5,2,4,8,7,5,2,5,2,6,4,1,7,4,3
"",165.164049059901,143.710750574557,95.0869650482967,83.3176837142336,72.9924550111455,68.1872061249523,66.5671102170143,51.5583757533099,51.2455826314622,35.9830509179161,21,17,27,24,5,18,14,9,12,20,15,9,11,17,10,11,9,6,9,7,2,7,2,8,6,3,1,6,3,2,9,3,1,4,1,3,3,2,1,4,1,3,4,5,1,2,1,4,4,2,1,2,2,1
"",122.406915409811,103.725024202979,71.8827738298686,63.0483026835234,53.7774139317946,51.2543034230987,50.8146629775924,39.2940009564225,39.8360580752835,27.8817445762156,25,19,15,16,9,14,11,10,12,11,11,10,12,15,5,10,11,5,9,8,12,2,3,5,0,4,6,1,0,1,2,1,2,1,1,5,1,0,0,1,3,1,5,2,0,3,1,2,2,2,2,4,2,3
"",92.0860265214422,75.8685973901972,54.8627679715176,48.1502091530505,40.0314865721308,38.8437109455079,39.1205576541028,30.2003209278604,31.2313362727318,21.7620417469738,8.01378178337565,9.50309498788766,7.73920464922815,5.20317239324217,4.73000680097345,5.5870708655408,3.69712269525876,3.08730273227156,4.37305068895025,2.59205310592516,3.43173731621766,3.85416915304832,2.84026224015916,4.02739146432528,3.11407740775216,3.29745786763241,2.62491786430339,2.55647493181967,2.76895480797883,2.34261684367221,2.64983521691421,4.13184072967853,2.29917387104753,3.21080004788231,2.25041427568499,2.70725492045102,2.30037217555537,2.73055333936473,1.30365124065052,0.282216392591826,1.49994924526167,1.22475915852842,1.19465049441751,1.08443342503071,0.853353883432542,0.609093946534767,0.79371587726541,0.44577264162341,0.921700071154509,0.329159384416125,0.957843553166931,0.990872666626224,1.13950930968834,0.448926594572756,0.76030652146188,0.563515083718191,0.678546049150777,0.449245547923544,1.19473271397462,0.898625269945773,0.546226877626574,0.308014584571891,0.621520942073823,0.683374155623442
"",70.8837189357611,56.6322544717095,42.4937804989952,37.2968359465834,30.2739369672704,29.812360483983,30.515196799884,23.5150649462303,24.8105014792543,17.1780862623369,7.60555157024023,8.9233465941023,7.48858040795423,5.07144964351602,4.65551268255812,5.43483742734336,3.689776856297,3.11356085347358,4.4554188851589,2.69937994770327,3.46258767019452,3.81975210988298,2.97475881541142,4.0566428163753,3.23876430978013,3.30142728627974,2.74963645441408,2.65376715104158,2.86343150588834,2.43528321748737,2.73777022393827,3.97752154215188,2.38493640632629,3.29197804094949,2.3700639106029,2.80619650352811,2.3627302210901,2.69774224548159,1.37126680218615,0.327653761815522,1.5886229346587,1.30435316498306,1.26579502041101,1.13232636857962,0.903025977876521,0.679061694064327,0.830243935179835,0.489122808108032,0.955992319029428,0.375877889792788,1.01030938866312,1.03759721689243,1.21670316594987,0.483730930497081,0.808038492176973,0.624792149965902,0.72028957716855,0.495583542117054,1.22668347135357,0.943449386658777,0.597619976165712,0.336547408318946,0.655543420500839,0.717173348771639
"",56.327677713907,43.4754820643519,33.595436282288,29.465420285735,23.4018553998235,23.2864977855961,24.2424303960466,18.6450302387868,20.0774920368621,13.775401212358,7.2225193094318,8.38306844965703,7.2488437644196,4.9447807594815,4.58399759701915,5.28904371713473,3.6832797274339,3.1406831801894,4.53969441891381,2.81113791097029,3.49469291022212,3.78662859087331,3.11587207000271,4.08675687640694,3.36905631889939,3.30612201773847,2.88053943165813,2.75527756038219,2.96168501848924,2.53151532043817,2.82876373487577,3.83047688980446,2.4742761209056,3.375837009808,2.49600234266163,2.90882860278265,2.42675799412801,2.66578478144802,1.44261652033811,0.380390145560771,1.68249725725866,1.38912185167445,1.34119680618761,1.18247637083574,0.955707897389748,0.756997126750464,0.86853555913314,0.536696855459142,0.991678719317437,0.429223517798741,1.06580918878789,1.08674692055845,1.29916049670985,0.5213006682517,0.858847923001529,0.692714890372158,0.764608106727326,0.546679753326248,1.25961665032702,0.990567997750692,0.653838394204948,0.36772619853464,0.691449183964755,0.75274015051948
"",46.4843135216025,34.5322546396936,27.2436335742861,23.849316089251,18.5815710916788,18.5897433255746,19.6952621914506,15.1157808685253,16.6118615306585,11.2622323571302,6.87112102393165,7.88683893514082,7.02474931087474,4.82626543345743,4.51889144271531,5.15379680737503,3.67929145266175,3.16998743730609,4.62665894404045,2.92748205466844,3.53006620769846,3.75671800016533,3.26447033241385,4.11906510969108,3.50652802892476,3.31298991575391,3.0185000848858,2.86229760031509,3.06504687072736,2.63123462915708,2.9232215120225,3.69318248421333,2.56815432871185,3.46378295165543,2.62839899295633,3.01544886105039,2.49245661865645,2.63556266019467,1.51840836113597,0.441554033493973,1.78178412509566,1.47940632160498,1.42115637708444,1.23529873542489,1.01184690505659,0.843635386868211,0.908856121322484,0.58892599995992,1.02907004749307,0.490126598229089,1.12487404274167,1.13893314163118,1.38731784304907,0.562010901385466,0.9131155008252,0.767960882711104,0.811676179362994,0.602970986478879,1.29383178468938,1.04022762700286,0.715311029032141,0.401803079181828,0.72938884963836,0.790377922973068
