"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
"Year",1950,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
"",11,9,8,10,11,9,15,11,12,9,6,8,3,7,8,8,2,58,71,53,45,39,47,34,41,54,33,28,36,43,39,36,54,51,46,42,37,34,29,38,33,34,26,28,23,25,21,25,26,32,36,27,30,36,24,27,24,33,24,32,25,26,30,19
"",3.22580210292555,2.46972354429244,2.88212020872045,3.09722052797837,4.46719156922474,1.82764589561533,2.31387760250315,1.53488219477882,2.92300560518079,1.56590571269839,6,12,5,8,5,4,5,9,15,10,5,5,6,10,5,8,5,4,11,5,7,7,9,5,8,10,8,6,8,6,6,8,8,8,7,4,3,3,3,8,7,13,5,3,7,5,4,4,4,11,4,10,11,9
"",3.15927897452833,2.40930302833655,2.82134898041681,3.01318551095057,3.98761451852311,1.78038366099189,2.17147841210619,1.50874846511635,2.65915323725257,1.51861464763837,0,2,1,0,1,1,3,4,1,7,5,7,4,11,6,3,8,3,3,3,5,8,5,2,4,6,2,5,5,6,8,6,5,5,5,3,3,3,6,4,2,1,5,2,5,4,5,5,4,8,5,3,4,2
"",3.09484254469498,2.35101999280784,2.76243680161987,2.93188496199864,3.56145521516058,1.73461110452672,2.03868024142791,1.4833096818985,2.41981084782884,1.47310988974718,2,3,0,0,1,0,1,7,3,4,7,4,3,8,3,6,8,3,3,5,2,9,6,4,6,1,5,0,8,6,1,2,2,4,5,3,4,1,4,4,3,2,4,4,7,4,5,4,1,3,4,6,2,0
"",3.03380767049094,2.29606232204533,2.70644030468924,2.85409284887782,3.18583795534543,1.69079068247129,1.91631597494191,1.45903317373843,2.2038461000797,1.43000076924701,2,0,0,0,0,2,1,1,5,6,5,2,6,5,2,7,3,4,1,3,10,7,8,2,7,4,4,5,6,3,4,2,3,2,6,0,1,2,4,2,1,2,0,1,2,5,1,2,2,0,1,3,0,0
"",2.97804509216558,2.24610510260565,2.6548616833181,2.78090342777921,2.85848444511031,1.64957688573188,1.80556329695428,1.43658964485314,2.01040373329582,1.39013913773831,0.780769438112257,0.830192145289281,0.471453633064106,0.203224295733721,0.34280638758502,0.547204159769891,0.388880476337429,1.4853970224318,3.28085151796907,2.00201413145959,3.05439541363055,2.81418413358918,6.377818131508,5.58392383692253,3.32735267909439,3.80019954177973,4.90315164921734,6.22084892843586,4.09885808877076,5.99124111484441,5.3350346967115,4.55688804992027,4.59704361891443,2.27774329024706,2.58905010897117,2.5095399176695,2.41959499211294,2.31229088352536,1.8102429362069,2.41184153454655,1.06189399321881,2.25020302292229,1.908408215922,1.78921050482555,1.34150616423173,3.31646179003538,2.68153842861415,1.20949094450713,1.67178957661007,2.47175620451807,1.67799748468291,1.90813499921013,0.908303089540406,1.42535960306557,1.17719523178714,1.8599366959349,2.57299545243441,0.976727746423576,2.28211875437904,1.41723916626754,1.06376640839016,1.47001148633295,1.49163597653415,1.23424140886903
"",2.92993116553359,2.20325809772019,2.60960495310357,2.71368171669826,2.57730688847138,1.61178840268538,1.70779953752421,1.41683733451504,1.83874543123583,1.354580666754,0.792308088539936,0.856585327571611,0.510885480226519,0.228735732647151,0.368046683452909,0.574702754149712,0.42832756319056,1.4456527946452,3.20333553014963,1.96525261174646,2.93501418994696,2.75268195898071,5.83477456901884,5.15541616914926,3.18570359597377,3.77718617214573,4.61872509967473,5.79319895416723,3.87772917230305,5.67073961888694,5.20529010128438,4.3721397124045,4.46521779310153,2.36030562674734,2.61974801998115,2.59302754471385,2.45195245222923,2.40085521579765,1.91277038819356,2.43092206332055,1.17648307861317,2.31945802556877,1.97723417740525,1.87127447006903,1.44995280888273,3.31093664688376,2.73288235116733,1.31766257007199,1.72348113370955,2.50112519226532,1.72070768875609,1.97792851242826,0.97496959054483,1.54464088608815,1.25043607402346,1.89478914915864,2.58953505958393,1.03998142406095,2.25281785108484,1.45748944512954,1.13942837303277,1.49795971614343,1.51472612478259,1.25358816928679
"",2.89233301126371,2.17005229891494,2.57295858825386,2.65403162189679,2.34027890119777,1.57839044888005,1.62453803502739,1.4008154500468,1.68816886502771,1.32456580897756,0.804164078422874,0.883847797642021,0.55353283180156,0.257433160305241,0.395145690693077,0.603582364039835,0.471742426629558,1.40724914916105,3.12793029372752,1.92946275411257,2.82085126429075,2.69297223223653,5.33919919163069,4.7615506815264,3.05086236049894,3.75388816799699,4.35177049349875,5.3956812181943,3.66919843867081,5.36741407171532,5.0778934896476,4.19459241615985,4.33696879684303,2.44568206575804,2.65093129004016,2.67922773733987,2.48513494010484,2.49288713492106,2.02143051552844,2.45117791965149,1.30366381799038,2.39169863244492,2.04947166005471,1.95746197386774,1.56734427648954,3.30635381846696,2.78488304336225,1.43541532040681,1.77699302531574,2.53074093144176,1.76452318728533,2.05024304299924,1.04645731537951,1.67350847114719,1.32811032445182,1.93056960716175,2.60601368455756,1.10735858588451,2.22416334764461,1.49892751339704,1.22046313514295,1.52665854737019,1.53810849339553,1.27344314314912
"",2.86759863594203,2.14827874382532,2.5466749181736,2.60342144838635,2.14372590229037,1.5503016379018,1.55656314364507,1.38918049945155,1.55749093875579,1.30103645525143,0.81664688167848,0.912072443924192,0.59946461502797,0.289672800901563,0.424240994442236,0.63391043200956,0.519442888754088,1.37066818152763,3.0551119357369,1.89519330053374,2.71270116719427,2.63586444033239,4.88899865839598,4.40252770166164,2.92393227077936,3.72947255121078,4.10294278517566,5.02744369952205,3.47374600954789,5.08039895581178,4.9512720469396,4.02343424473586,4.21181628017546,2.53358501073159,2.68285570208943,2.76809006664658,2.51996503963215,2.58868490682909,2.13731610416231,2.47471207584592,1.44537285832212,2.46886042471764,2.12727561261537,2.04876525564568,1.69483312876849,3.3045728127501,2.83686946885726,1.56337714852062,1.83286043814559,2.56039589770015,1.809510818315,2.1251013322395,1.12294965228639,1.81180575904207,1.41020833644503,1.96787155896656,2.62209105705494,1.17918942587546,2.19667035658057,1.54168282059556,1.30723213547206,1.55658198025656,1.5616521527955,1.29424065287875
