"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
"Year",1950,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
"",23434,19085,17549,16961,15759,14702,13535,12546,12018,10988,10388,10514,10699,9774,8988,9035,8292,8053,7947,7418,7195,6726,6185,5677,5909,5258,5013,4538,4371,4727,4623,4390,3957,3596,3741,3607,3572,3531,3378,3284,3242,3011,2732,2445,2002,2022,1979,1905,1841,1984,1955,1753,1755,1682,1579,1639,1627,1546,1574,1583,1448,1478,1491,1432
"",1364.82387560149,1424.76433805222,1132.34385211557,1015.27763631047,966.824492712345,806.349583573322,869.905743928454,739.4081261896,704.705160924134,621.407739217799,990,1014,957,813,761,764,711,657,653,592,556,569,543,538,451,411,360,390,331,367,351,334,353,303,297,277,272,289,268,269,279,231,251,182,186,182,178,144,163,158,166,155,152,145,128,143,136,136,126,104,116,124,106,107
"",970.382331819013,1016.91198316153,840.618801540712,762.524888896014,734.397819867585,640.971981084655,683.698038891919,575.611762991456,563.634806832895,495.872571711671,425,439,458,420,407,405,397,343,419,354,374,369,374,422,335,281,279,274,247,244,221,233,241,235,178,181,177,184,162,184,146,151,116,118,111,125,111,114,91,96,118,116,110,97,86,86,90,69,90,81,70,75,71,58
"",693.075168739023,728.319747546354,625.792809162443,574.138832651414,559.144835111885,510.217102782594,538.473501406837,449.278267884881,451.867711161749,396.785181695758,322,345,321,313,320,257,305,298,289,299,286,295,274,292,274,220,250,234,174,193,207,179,191,180,177,153,138,142,156,134,121,126,130,115,97,83,78,88,94,83,80,79,72,85,63,61,63,70,68,62,46,53,58,50
"",501.143015918808,526.534770481904,469.442295205408,435.299962256519,428.452077033033,407.707523279393,426.573236634991,353.239684176917,364.661111347016,319.945347401641,279,272,276,235,257,252,218,295,263,292,235,238,253,255,228,222,205,209,213,158,187,135,152,149,118,153,122,111,103,109,110,106,92,80,85,77,71,63,55,65,69,55,73,59,56,44,48,56,38,38,46,52,50,48
"",370.561759018453,387.197099927522,357.135166675762,334.274112594944,332.219125169962,328.153828269907,341.613880341134,281.522283796178,297.940660709273,261.719026145662,185.989607912806,193.979512016821,183.274071999171,167.461778562287,185.906799164766,185.244059244056,177.95321202302,175.44054837772,185.833393164798,204.795651382053,198.225375102136,184.461714986408,182.307882217826,165.743779773864,169.752629483969,146.970398896393,156.465533697005,155.89996959219,138.45281011195,149.747232917624,121.906538405257,105.631118330115,110.468919374446,90.7837906190214,83.4084499388402,92.0744154678478,86.8165162723824,80.3371811877982,76.7589622905141,61.0477512141987,68.331972918332,57.1424935598062,58.2999388120775,56.0360116727416,53.43665889154,49.3684798694983,46.775887646358,45.5290668288142,39.7405590635859,39.884320828744,37.4395625756044,40.4409349990679,32.418097242526,27.129411998619,31.7709969850736,26.7035184467802,24.3671253632266,24.8717056581621,27.0737461997328,29.6544348984529,28.5369193519043,22.837955637821,30.5268912467279,28.591654412322
"",283.514040788263,292.229984413489,277.627366661982,261.79526451341,262.360306767694,267.117332996361,278.239386929712,229.145288216191,248.175712772042,218.953438791517,178.84659535942,186.502139687432,176.316039899347,165.441834507246,177.217375715983,173.701578723945,170.984844139655,171.374023263795,180.643537242509,192.92908765465,188.882978126994,176.457927961745,174.149893162919,161.71275970254,163.60401226919,143.176768465483,151.632319032539,149.52463006739,135.471795374862,143.924629092767,121.308347797053,106.681436023526,110.934040086331,93.5012542522887,86.5630532308461,92.3681622967406,87.2484580540449,80.2218651842813,77.0576431509981,62.8511822509408,69.9395548535761,59.4759773595602,60.5525169904161,59.2212547977705,55.8203122769919,52.2090450745172,49.2738704192603,47.9451017156433,42.8730638930611,43.4092279637389,41.0745438848533,42.7641043621441,35.9320747895298,30.0301149508131,33.9687929601748,29.7487366542448,26.8998863688447,27.2474354125365,29.4671086246159,31.5731074628946,30.4977645335756,24.9697498226066,31.7323075822955,30.0267981517834
"",227.371630845109,228.612446824055,222.399361095075,210.730970560993,212.557391796809,220.916224432493,232.074798240382,192.116101606872,212.440602199364,189.079770221918,172.298783208879,179.65729996754,169.984088008725,163.754127144013,169.402610515544,163.402277489686,164.720899601925,167.793143916765,176.007325411353,182.275084579535,180.490413028795,169.284546944216,166.855379471691,158.196657074485,158.121437944207,139.877369016651,147.362001310536,143.849039294226,132.929774589495,138.757038269546,120.99891759319,107.992503565425,111.636387318884,96.4671118882995,89.9920795282393,92.866815450441,87.865825836875,80.3044131701019,77.5415611101372,64.845884956696,71.7253633872377,62.0139084560436,62.9936878288875,62.665775323331,58.4001713408523,55.2968124711209,51.9923260396881,50.5824860962199,46.3305544268019,47.3114190717633,45.1279172216482,45.2999715053643,39.8686674131766,33.2831329477631,36.3803698960996,33.176799902297,29.7325058481926,29.8866644913163,32.1133730526845,33.66789999937,32.6366941429712,27.3299977167914,33.0309145983647,31.5735115127265
"",192.564109734159,186.709823171254,184.785321660423,175.447653503287,177.760984245629,186.60736526167,199.327463673944,166.868866600521,187.887136051004,169.447561196625,166.909577914048,174.049622359011,164.917420036746,162.99757847046,163.262328862479,155.170843684696,159.923796145006,165.433146324867,172.679105407558,173.676948137421,173.916514647875,163.78088789549,161.286039687466,155.976917695304,154.099591367586,137.812049830195,144.412060988159,139.646313194716,131.537037171691,135.006118117932,121.548210046845,110.085908240364,113.057462882213,100.05108308293,94.0485188100891,93.9867415765566,89.0445251063702,80.9834004161392,78.5875860833381,67.3370816431738,73.9938526018124,65.0074626955209,65.8553617598829,66.5642947149444,61.3864473977188,58.8392844782004,55.1422500069452,53.66607882215,50.3275148557099,51.7863647868662,49.8047449667334,48.2437682080043,44.3807235797729,37.0341216879878,39.1668197828108,37.1237099553027,32.9892874249775,32.9060167370154,35.1367384593842,36.0720829893747,35.0683781408465,30.013320120172,34.5273168171728,33.3270153659139
